No,Name,Type,Abilities,HP,Att,Def,S.Att,S.Def,Spd
0530,Excadrill,ground/steel,Sand_Rush/Sand_Force/Mold_Breaker,110,135,60,50,65,88
0589,Escavalier,bug/steel,Swarm/Shell_Armor/Overcoat,70,135,105,60,105,20
0597,Ferroseed,grass/steel,Iron Barbs,44,50,91,24,86,10
0598,Ferrothorn,grass/steel,Iron_Barbs/Anticipation,74,94,131,54,116,20
0599,Klink,steel,Plus/Minus/Clear_Body,40,55,70,45,60,30
0600,Klang,steel,Plus/Minus/Clear_Body,60,80,95,70,85,50
0601,Klinklang,steel,Plus/Minus/Clear_Body,60,100,115,70,85,90
0618,Stunfisk,ground/steel,Mimicry/Mimicry,109,81,99,66,84,32
0624,Pawniard,dark/steel,Defiant/Inner_Focus/Pressure,45,85,70,40,40,60
0625,Bisharp,dark/steel,Defiant/Inner_Focus/Pressure,65,125,100,60,70,70
0632,Durant,bug/steel,Swarm/Hustle/Truant,58,109,112,48,48,109
0638,Cobalion,steel/fighting,Justified,91,90,129,90,72,108
0649,Genesect,bug/steel,Download,71,120,95,120,95,99
0679,Honedge,steel/ghost,No Guard,45,80,100,35,37,28
0680,Doublade,steel/ghost,No Guard,59,110,150,45,49,35
0681,Aegislash,steel/ghost,Stance Change,60,50,140,50,140,60
0681,Aegislash,steel/ghost,Stance Change,60,140,50,140,50,60
0705,Sliggoo,steel/dragon,Sap_Sipper/Overcoat/Gooey,58,75,83,83,113,40
0706,Goodra,steel/dragon,Sap_Sipper/Overcoat/Gooey,80,100,100,110,150,60
0707,Klefki,steel/fairy,Prankster/Magician,57,80,91,80,87,75
0773,Silvally,steel,RKS System,95,95,95,95,95,95
0777,Togedemaru,electric/steel,Iron_Barbs/Lightning_Rod/Sturdy,65,98,63,40,73,96
0791,Solgaleo,psychic/steel,Full Metal Body,137,137,107,113,89,97
0797,Celesteela,steel/flying,Beast Boost,97,101,103,107,101,61
0798,Kartana,grass/steel,Beast Boost,59,181,131,59,31,109
0800,Necrozma,psychic/steel,Prism Armor,97,157,127,113,109,77
0801,Magearna,steel/fairy,Soul-Heart,80,95,115,130,115,65
0805,Stakataka,rock/steel,Beast Boost,61,131,211,53,101,13
0808,Meltan,steel,Magnet Pull,46,65,65,55,35,34
0809,Melmetal,steel,Iron Fist,135,143,143,80,65,34
0809,Melmetal,steel,Iron_Fist/Iron_Fist,135,143,143,80,65,34
0823,Corviknight,flying/steel,Pressure/Unnerve/Mirror_Armor,98,87,105,53,85,67
0823,Corviknight,flying/steel,Pressure/Unnerve/Mirror_Armor,98,87,105,53,85,67
0863,Perrserker,steel,Battle_Armor/Tough_Claws/Steely_Spirit,70,110,100,50,60,50
0878,Cufant,steel,Sheer_Force/Heavy_Metal,72,80,49,40,49,40
0879,Copperajah,steel,Sheer_Force/Heavy_Metal,122,130,69,80,69,30
0879,Copperajah,steel,Sheer_Force/Heavy_Metal,122,130,69,80,69,30
0884,Duraludon,steel/dragon,Light_Metal/Heavy_Metal/Stalwart,70,95,115,120,50,85
0884,Duraludon,steel/dragon,Light_Metal/Heavy_Metal/Stalwart,70,95,115,120,50,85
0888,Zacian,fairy/steel,Intrepid Sword,92,170,115,80,115,148
0889,Zamazenta,fighting/steel,Dauntless Shield,92,130,145,80,145,128
0007,Squirtle,water,Torrent/Rain_Dish,44,48,65,50,64,43
0008,Wartortle,water,Torrent/Rain_Dish,59,63,80,65,80,58
0009,Blastoise,water,Torrent/Rain_Dish,79,83,100,85,105,78
0009,Blastoise,water,Torrent/Rain_Dish,79,83,100,85,105,78
0054,Psyduck,water,Damp/Cloud_Nine/Swift_Swim,50,52,48,65,50,55
0055,Golduck,water,Damp/Cloud_Nine/Swift_Swim,80,82,78,95,80,85
0060,Poliwag,water,Water_Absorb/Damp/Swift_Swim,40,50,40,40,40,90
0061,Poliwhirl,water,Water_Absorb/Damp/Swift_Swim,65,65,65,50,50,90
0062,Poliwrath,water/fighting,Water_Absorb/Damp/Swift_Swim,90,95,95,70,90,70
0072,Tentacool,water/poison,Clear_Body/Liquid_Ooze/Rain_Dish,40,40,35,50,100,70
0073,Tentacruel,water/poison,Clear_Body/Liquid_Ooze/Rain_Dish,80,70,65,80,120,100
0079,Slowpoke,water/psychic,Oblivious/Own_Tempo/Regenerator,90,65,65,40,40,15
0080,Slowbro,water/psychic,Oblivious/Own_Tempo/Regenerator,95,75,110,100,80,30
0086,Seel,water,Thick_Fat/Hydration/Ice_Body,65,45,55,45,70,45
0087,Dewgong,water/ice,Thick_Fat/Hydration/Ice_Body,90,70,80,70,95,70
0090,Shellder,water,Shell_Armor/Skill_Link/Overcoat,30,65,100,45,25,40
0091,Cloyster,water/ice,Shell_Armor/Skill_Link/Overcoat,50,95,180,85,45,70
0098,Krabby,water,Hyper_Cutter/Shell_Armor/Sheer_Force,30,105,90,25,25,50
0099,Kingler,water,Hyper_Cutter/Shell_Armor/Sheer_Force,55,130,115,50,50,75
0099,Kingler,water,Hyper_Cutter/Shell_Armor/Sheer_Force,55,130,115,50,50,75
0116,Horsea,water,Swift_Swim/Sniper/Damp,30,40,70,70,25,60
0117,Seadra,water,Poison_Point/Sniper/Damp,55,65,95,95,45,85
0118,Goldeen,water,Swift_Swim/Water_Veil/Lightning_Rod,45,67,60,35,50,63
0119,Seaking,water,Swift_Swim/Water_Veil/Lightning_Rod,80,92,65,65,80,68
0120,Staryu,water,Illuminate/Natural_Cure/Analytic,30,45,55,70,55,85
0121,Starmie,water/psychic,Illuminate/Natural_Cure/Analytic,60,75,85,100,85,115
0129,Magikarp,water,Swift_Swim/Rattled,20,10,55,15,20,80
0130,Gyarados,water/flying,Intimidate/Moxie,95,125,79,60,100,81
0131,Lapras,water/ice,Water_Absorb/Shell_Armor/Hydration,130,85,80,85,95,60
0131,Lapras,water/ice,Water_Absorb/Shell_Armor/Hydration,130,85,80,85,95,60
0134,Vaporeon,water,Water_Absorb/Hydration,130,65,60,110,95,65
0138,Omanyte,rock/water,Swift_Swim/Shell_Armor/Weak_Armor,35,40,100,90,55,35
0139,Omastar,rock/water,Swift_Swim/Shell_Armor/Weak_Armor,70,60,125,115,70,55
0140,Kabuto,rock/water,Swift_Swim/Battle_Armor/Weak_Armor,30,80,90,55,45,55
0141,Kabutops,rock/water,Swift_Swim/Battle_Armor/Weak_Armor,60,115,105,65,70,80
0158,Totodile,water,Torrent/Sheer_Force,50,65,64,44,48,43
0159,Croconaw,water,Torrent/Sheer_Force,65,80,80,59,63,58
0160,Feraligatr,water,Torrent/Sheer_Force,85,105,100,79,83,78
0170,Chinchou,water/electric,Volt_Absorb/Illuminate/Water_Absorb,75,38,38,56,56,67
0171,Lanturn,water/electric,Volt_Absorb/Illuminate/Water_Absorb,125,58,58,76,76,67
0183,Marill,water/fairy,Thick_Fat/Huge_Power/Sap_Sipper,70,20,50,20,50,40
0184,Azumarill,water/fairy,Thick_Fat/Huge_Power/Sap_Sipper,100,50,80,60,80,50
0186,Politoed,water,Water_Absorb/Damp/Drizzle,90,75,75,90,100,70
0194,Wooper,water/ground,Damp/Water_Absorb/Unaware,55,45,45,25,25,15
0195,Quagsire,water/ground,Damp/Water_Absorb/Unaware,95,85,85,65,65,35
0199,Slowking,water/psychic,Oblivious/Own_Tempo/Regenerator,95,75,80,100,110,30
0211,Qwilfish,water/poison,Poison_Point/Swift_Swim/Intimidate,65,95,85,55,55,85
0222,Corsola,water/rock,Hustle/Natural_Cure/Regenerator,65,55,95,65,95,35
0223,Remoraid,water,Hustle/Sniper/Moody,35,65,35,65,35,65
0224,Octillery,water,Suction_Cups/Sniper/Moody,75,105,75,105,75,45
0226,Mantine,water/flying,Swift_Swim/Water_Absorb/Water_Veil,85,40,70,80,140,70
0230,Kingdra,water/dragon,Swift_Swim/Sniper/Damp,75,95,95,95,95,85
0245,Suicune,water,Pressure/Inner_Focus,100,75,115,90,115,85
0258,Mudkip,water,Torrent/Damp,50,70,50,50,50,40
0259,Marshtomp,water/ground,Torrent/Damp,70,85,70,60,70,50
0260,Swampert,water/ground,Torrent/Damp,100,110,90,85,90,60
0270,Lotad,water/grass,Swift_Swim/Rain_Dish/Own_Tempo,40,30,30,40,50,30
0271,Lombre,water/grass,Swift_Swim/Rain_Dish/Own_Tempo,60,50,50,60,70,50
0272,Ludicolo,water/grass,Swift_Swim/Rain_Dish/Own_Tempo,80,70,70,90,100,70
0278,Wingull,water/flying,Keen_Eye/Hydration/Rain_Dish,40,30,30,55,30,85
0279,Pelipper,water/flying,Keen_Eye/Drizzle/Rain_Dish,60,50,100,95,70,65
0283,Surskit,bug/water,Swift_Swim/Rain_Dish,40,30,32,50,52,65
0318,Carvanha,water/dark,Rough_Skin/Speed_Boost,45,90,20,65,20,65
0319,Sharpedo,water/dark,Rough_Skin/Speed_Boost,70,120,40,95,40,95
0320,Wailmer,water,Water_Veil/Oblivious/Pressure,130,70,35,70,35,60
0321,Wailord,water,Water_Veil/Oblivious/Pressure,170,90,45,90,45,60
0339,Barboach,water/ground,Oblivious/Anticipation/Hydration,50,48,43,46,41,60
0340,Whiscash,water/ground,Oblivious/Anticipation/Hydration,110,78,73,76,71,60
0341,Corphish,water,Hyper_Cutter/Shell_Armor/Adaptability,43,80,65,50,35,35
0342,Crawdaunt,water/dark,Hyper_Cutter/Shell_Armor/Adaptability,63,120,85,90,55,55
0349,Feebas,water,Swift_Swim/Oblivious/Adaptability,20,15,20,10,55,80
0350,Milotic,water,Marvel_Scale/Competitive/Cute_Charm,95,60,79,100,125,81
0351,Castform,normal,Hydration,43,30,55,40,65,97
0363,Spheal,ice/water,Thick_Fat/Ice_Body/Oblivious,70,40,50,55,50,25
0364,Sealeo,ice/water,Thick_Fat/Ice_Body/Oblivious,90,60,70,75,70,45
0365,Walrein,ice/water,Thick_Fat/Ice_Body/Oblivious,110,80,90,95,90,65
0366,Clamperl,water,Shell_Armor/Rattled,35,64,85,74,55,32
0367,Huntail,water,Swift_Swim/Water_Veil,55,104,105,94,75,52
0368,Gorebyss,water,Swift_Swim/Hydration,55,84,105,114,75,52
0369,Relicanth,water/rock,Swift_Swim/Rock_Head/Sturdy,100,90,130,45,65,55
0370,Luvdisc,water,Swift_Swim/Hydration,43,30,55,40,65,97
0382,Kyogre,water,Drizzle,100,100,90,150,140,90
0393,Piplup,water,Torrent/Defiant,53,51,53,61,56,40
0394,Prinplup,water,Torrent/Defiant,64,66,68,81,76,50
0395,Empoleon,water/steel,Torrent/Defiant,84,86,88,111,101,60
0400,Bibarel,normal/water,Simple/Unaware/Moody,79,85,60,55,60,71
0418,Buizel,water,Swift_Swim/Water_Veil,55,65,35,60,30,85
0419,Floatzel,water,Swift_Swim/Water_Veil,85,105,55,85,50,115
0422,Shellos,water,Sticky_Hold/Storm_Drain/Sand_Force,76,48,48,57,62,34
0423,Gastrodon,water/ground,Sticky_Hold/Storm_Drain/Sand_Force,111,83,68,92,82,39
0456,Finneon,water,Swift_Swim/Storm_Drain/Water_Veil,49,49,56,49,61,66
0457,Lumineon,water,Swift_Swim/Storm_Drain/Water_Veil,69,69,76,69,86,91
0458,Mantyke,water/flying,Swift_Swim/Water_Absorb/Water_Veil,45,20,50,60,120,50
0479,Rotom,electric/water,Levitate,50,65,107,105,107,86
0484,Palkia,water/dragon,Pressure/Telepathy,90,120,100,150,120,100
0484,Palkia,water/dragon,Pressure/Telepathy,90,100,100,150,120,120
0489,Phione,water,Hydration,80,80,80,80,80,80
0490,Manaphy,water,Hydration,100,100,100,100,100,100
0493,Arceus,water,Multitype,120,120,120,120,120,120
0501,Oshawott,water,Torrent/Shell_Armor,55,55,45,63,45,45
0502,Dewott,water,Torrent/Shell_Armor,75,75,60,83,60,60
0503,Samurott,water,Torrent/Shell_Armor,95,100,85,108,70,70
0503,Samurott,water/dark,Torrent/Shell_Armor,90,108,80,100,65,85
0535,Tympole,water,Swift_Swim/Hydration/Water_Absorb,50,50,40,50,40,64
0536,Palpitoad,water/ground,Swift_Swim/Hydration/Water_Absorb,75,65,55,65,55,69
0537,Seismitoad,water/ground,Swift_Swim/Poison_Touch/Water_Absorb,105,95,75,85,75,74
0550,Basculin,water,Reckless/Adaptability/Mold_Breaker,70,92,65,80,55,98
0550,Basculin,water,Rock_Head/Adaptability/Mold_Breaker,70,92,65,80,55,98
0550,Basculin,water,Rattled/Adaptability/Mold_Breaker,70,92,65,80,55,98
0564,Tirtouga,water/rock,Solid_Rock/Sturdy/Swift_Swim,54,78,103,53,45,22
0565,Carracosta,water/rock,Solid_Rock/Sturdy/Swift_Swim,74,108,133,83,65,32
0592,Frillish,water/ghost,Water_Absorb/Cursed_Body/Damp,55,40,50,65,85,40
0593,Jellicent,water/ghost,Water_Absorb/Cursed_Body/Damp,100,60,70,85,105,60
0647,Keldeo,water/fighting,Justified,91,72,90,129,90,108
0688,Binacle,rock/water,Tough_Claws/Sniper/Pickpocket,42,52,67,39,56,50
0689,Barbaracle,rock/water,Tough_Claws/Sniper/Pickpocket,72,105,115,54,86,68
0690,Skrelp,poison/water,Poison_Point/Poison_Touch/Adaptability,50,60,60,60,60,30
0692,Clauncher,water,Mega Launcher,50,53,62,58,63,44
0693,Clawitzer,water,Mega Launcher,71,73,88,120,89,59
0721,Volcanion,fire/water,Water Absorb,80,110,120,130,90,70
0728,Popplio,water,Torrent/Liquid_Voice,50,54,54,66,56,40
0729,Brionne,water,Torrent/Liquid_Voice,60,69,69,91,81,50
0730,Primarina,water/fairy,Torrent/Liquid_Voice,80,74,74,126,116,60
0746,Wishiwashi,water,Schooling,45,20,20,25,25,40
0746,Wishiwashi,water,Schooling,45,140,130,140,135,30
0747,Mareanie,poison/water,Merciless/Limber/Regenerator,50,53,62,43,52,45
0748,Toxapex,poison/water,Merciless/Limber/Regenerator,50,63,152,53,142,35
0751,Dewpider,water/bug,Water_Bubble/Water_Absorb,38,40,52,40,72,27
0752,Araquanid,water/bug,Water_Bubble/Water_Absorb,68,70,92,50,132,42
0767,Wimpod,bug/water,Wimp Out,25,35,40,20,30,80
0768,Golisopod,bug/water,Emergency Exit,75,125,140,60,90,40
0771,Pyukumuku,water,Innards_Out/Unaware,55,60,130,30,130,5
0773,Silvally,water,RKS System,95,95,95,95,95,95
0788,Tapu Fini,water/fairy,Misty_Surge/Telepathy,70,75,115,95,130,85
0816,Sobble,water,Torrent/Sniper,50,40,40,70,40,70
0817,Drizzile,water,Torrent/Sniper,65,60,55,95,55,90
0818,Inteleon,water,Torrent/Sniper,70,85,65,125,65,120
0818,Inteleon,water,Torrent/Sniper,70,85,65,125,65,120
0833,Chewtle,water,Strong_Jaw/Shell_Armor/Swift_Swim,50,64,50,38,38,44
0834,Drednaw,water/rock,Strong_Jaw/Shell_Armor/Swift_Swim,90,115,90,48,68,74
0834,Drednaw,water/rock,Strong_Jaw/Shell_Armor/Swift_Swim,90,115,90,48,68,74
0845,Cramorant,flying/water,Gulp Missile,70,85,55,85,95,85
0846,Arrokuda,water,Swift_Swim/Propeller_Tail,41,63,40,40,30,66
0847,Barraskewda,water,Swift_Swim/Propeller_Tail,61,123,60,60,50,136
0882,Dracovish,water/dragon,Water_Absorb/Strong_Jaw/Sand_Rush,90,90,100,70,80,75
0883,Arctovish,water/ice,Water_Absorb/Ice_Body/Slush_Rush,90,90,100,80,90,55
0892,Urshifu,fighting/water,Unseen Fist,100,130,100,63,60,97
0892,Urshifu,fighting/water,Unseen Fist,100,130,100,63,60,97
0902,Basculegion,water/ghost,Rattled/Adaptability/Mold_Breaker,120,112,65,80,75,78
0902,Basculegion,water/ghost,Rattled/Adaptability/Mold_Breaker,120,92,65,100,75,78
